StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Phone/tablet,MTurkID,Age,Gender,Gender_3_TEXT,Residence,Nationality,Nationality_2_TEXT,race,race_6_TEXT,ethnicity,tab key,Example,comprehension1,comprehension2,comprehension3,timing1_First Click,timing1_Last Click,timing1_Page Submit,timing1_Click Count,R1-1,R1-2,R1-3,R1-4,R1-5,Q86,Q87,Q88,Q89,Q90,Q91,Q92,Q93,Q94,Q95,Q96,Q97,Q98,Q99,Q100,Q101,Q102,Q103,Q104,Q105,Q106,Q107,Q108,Q109,Q110,Q111,Q112,Q113,Q114,Q115,Q116,timing_First Click,timing_Last Click,timing_Page Submit,timing_Click Count,Q303,Q304,Q305,Q306,Q307,Q308,Q309,Q310,Q311,Q312,Q313,Q314,Q315,Q316,Q317,Q318,Q319,Q320,Q321,Q322,Q323,Q324,Q325,Q326,Q327,Q328,Q329,Q330,Q331,Q332,Q333,Q334,Q335,Q336,Q337,Q338,timing_choice_First Click,timing_choice_Last Click,timing_choice_Page Submit,timing_choice_Click Count,choice,Q339_First Click,Q339_Last Click,Q339_Page Submit,Q339_Click Count,Q341,Q342,Q343,Q344,Q345,Q346,Q347,Q348,Q349,Q350,Q351,Q352,Q353,Q354,Q355,Q356,Q357,Q358,Q359,Q360,Q361,Q362,Q363,Q364,Q365,Q366,Q367,Q368,Q369,Q370,Q371,Q372,Q373,Q374,Q375,Q376,conf_partner,confidence2_men,confidence3_women,gender_guess,risk,improvement,optiontopract,numberpractrounds,ownincome,education,unclear,SC0,round1score,round2score,round3score,bonus_pay_round1and2,bonus_payPRround3,bonus_paycomp_round3,round1_paid,round2_paid,round3_paid,conf1_paid,conf2_paid,conf3_paid,conf4_paid,FL_54_DO,FL_61_DO
2018-11-16 07:43:17,2018-11-16 07:49:30,IP Address,174.56.150.8,100,373,True,2018-11-16 07:49:30,R_a9KWRIlXwQVXyBH,,,,,33.0579986572265625,-80.010101318359375,anonymous,EN,No,A2OVX9UW5WANQE,45,Female,,United States,American,,White,,None of these,Yes,cr,qc,RR,,8.423,8.423,60.111,1,ZM,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,FA,FM,MA,FF,AM,MA,FF,AM,MA,AZ,FF,FZ,,,,,,,,,,,,,,,,1.521,1.521,60.109,1,JF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZF,MJ,AA,MJ,JJ,AF,ZF,AF,ZM,M,,,,,,,,,,,,,0.902,0.902,2.232,1,Piece-rate (as in Round 1),1.968,1.968,60.009,1,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AF,MA,AJ,AJ,ZZ,MF,JM,AM,FZ,AJ,MJ,JA,FZ,MZ,Z,,,,,,,,,,,,,Lower than theirs,31-40,31-40,Women,3,No,No,,"$10,000 to $20,000",Vocational Training,,66,21,23,22,0,0,,1,,,,2,,,FL_55,FL_63
2018-11-16 07:40:52,2018-11-16 07:49:32,IP Address,74.89.195.240,100,520,True,2018-11-16 07:49:32,R_OrQt0GQHtSL8aeB,,,,,41.0554962158203125,-72.4290008544921875,anonymous,EN,No,A3QNCW3LR2AVOV,50,Male,,United States,American,,White,,None of these,Yes,CR,QC,,,2.008,3.882,60.013,4,ZM,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,FA,,,,,,,,,,,,,,,,,,,,,,,,,,,0.778,1.679,60.01,3,JF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZM,,,,,,,,,,,,,,,,,,,,,,6.012,6.014,9.269,2,Piece-rate (as in Round 1),0.845,1.603,60.008,3,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,ZJ,ZZ,MF,JM,,,,,,,,,,,,,,,,,,,,,Highers than theirs,11-20,21-30,Women,3,Yes,Yes,2,"$50,000 to $60,000",Some College,No Problems Thanks good luck with your work,39,10,14,15,0,0,,1,,,1,,,,FL_55,FL_62
2018-11-16 07:41:09,2018-11-16 07:49:34,IP Address,47.14.137.235,100,505,True,2018-11-16 07:49:35,R_3qIkOxMaquDpzxr,,,,,42.1493988037109375,-71.656402587890625,anonymous,EN,No,AZ57C58RDAMJF,56,Female,,United States,American,,White,,None of these,Yes,,qc,RR,,1.171,25.301,60.136,4,ZM,AM,FJ,JZ,mj,,,ZF,ZA,FA,FM,MA,FF,AM,MA,FF,AM,MA,A,,,,,,,,,,,,,,,,,,0.876,3.818,60.137,2,JF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZF,MJ,AA,MJ,JJ,AF,ZF,AF,ZM,M,,,,,,,,,,,,,2.352,2.352,3.779,1,Piece-rate (as in Round 1),1.18,6.851,60.037,5,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,AJ,ZZ,MF,JM,AM,FZ,AJ,MJ,JA,F,,,,,,,,,,,,,,,Highers than theirs,41-50,41-50,Women,1,No,Yes,5,"Less than $10,000",Bachelor's Degree,NO,60,16,23,21,0,0,,,2,,1,,,,FL_56,FL_62
2018-11-16 07:39:51,2018-11-16 07:49:35,IP Address,98.1.67.124,100,583,True,2018-11-16 07:49:35,R_3OpNBSot9d2PBoa,,,,,43.0908050537109375,-78.9644012451171875,anonymous,EN,No,A8HSPSD88CUTS,30,Male,,United States,American,,White,,None of these,Yes,CR,QC,,,1.6,1.6,60.013,1,ZM,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,FA,FM,MA,FF,AM,MA,FF,AM,MA,,,,,,,,,,,,,,,,,,,1.204,59.26,60.013,4,FJ,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZF,MJ,AA,MJ,JJ,AF,ZF,F,,,,,,,,,,,,,,,0.723,1.476,1.963,2,Piece-rate (as in Round 1),1.001,1.001,60.011,1,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,AJ,ZZ,MF,JM,AM,FZ,AM,MJ,JA,FZ,MZ,,,,,,,,,,,,,,Lower than theirs,71-80,71-80,Women,7,No,No,,"Less than $10,000",Some College,,60,18,20,22,0,0,,,2,,,,3,,FL_56,FL_64
2018-11-16 07:40:57,2018-11-16 07:49:36,IP Address,8.12.52.2,100,518,True,2018-11-16 07:49:37,R_3Pn5WP9vSdDzPR6,,,,,40.744293212890625,-73.9781036376953125,anonymous,EN,No,A34Q0M3EWZBXMV,45,Female,,United States,American,,White,,None of these,Yes,,qc,RR,,1.842,27.33,60.008,2,ZM,AM,FJ,JZ,mj,MJ,AJ,ZF,za,fa,fm,ma,ff,,,,,,,,,,,,,,,,,,,,,,,,1.007,40.497,60.008,2,JF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZF,MJ,AA,,,,,,,,,,,,,,,,,,,,1.485,1.485,3.058,1,Piece-rate (as in Round 1),1.125,1.125,60.007,1,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,AJ,ZZ,MF,,,,,,,,,,,,,,,,,,,,,,Lower than theirs,21-30,21-30,Men,1,Yes,Yes,2,"$100,000 to $200,00",Bachelor's Degree,,44,12,17,15,0,0,,1,,,,2,,,FL_55,FL_63
2018-11-16 07:46:26,2018-11-16 07:49:40,IP Address,71.10.117.175,100,193,True,2018-11-16 07:49:40,R_vZkrvuPpNDnqpuV,,,,,44.96539306640625,-89.70659637451171875,anonymous,EN,No,A1CZ2GB5LZ9O5H,60,Female,,United States,American,,White,,None of these,Yes,,qc,rr,qu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 07:47:10,2018-11-16 07:49:48,IP Address,24.107.34.145,100,157,True,2018-11-16 07:49:48,R_23W7FxRZ1LUnyVV,,,,,38.9087066650390625,-90.15679931640625,anonymous,EN,No,A273QGE46SSQPE,43,Male,,United States,American,,White,,None of these,Yes,cr,qc,rr,qu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 07:41:21,2018-11-16 07:49:48,IP Address,67.8.193.168,100,506,True,2018-11-16 07:49:49,R_d5uVUxvosGDoUFz,,,,,28.9093017578125,-81.19219970703125,anonymous,EN,No,A1ROEDVMTO9Y3X,50,Female,,United States,American,,White,,None of these,Yes,,QC,,,2.583,2.954,60.013,2,ZM,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,FA,FM,MA,FF,AM,,,,,,,,,,,,,,,,,,,,,,,1.481,1.481,60.212,1,JF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZF,MJ,AA,MJ,,,,,,,,,,,,,,,,,,,4.383,4.383,5.619,1,Tournament (as in Round 2),2.124,2.588,60.191,2,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,AJ,ZZ,MF,JM,AM,FZ,,,,,,,,,,,,,,,,,,,Highers than theirs,51-60,51-60,Women,8,Yes,Yes,2,"$20,000 to $30,000",Some College,,50,14,18,18,0,,0,,,3,,,,4,FL_57,FL_65
2018-11-16 07:40:21,2018-11-16 07:49:49,IP Address,209.196.83.209,100,567,True,2018-11-16 07:49:49,R_2B8P3pSLz1hePbG,,,,,33.197601318359375,-96.61530303955078125,anonymous,EN,No,A3MZ9RQJX9T656,40,Female,,United States,American,,White,,None of these,Yes,,qc,rr,QU,2.451,2.451,60.191,1,ZM,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,FA,FM,MA,FF,AM,MA,FF,,,,,,,,,,,,,,,,,,,,,2.016,2.016,60.187,1,JF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZF,MJ,AA,MJ,JJ,AF,ZF,,,,,,,,,,,,,,,,0.965,0.965,1.94,1,Tournament (as in Round 2),2.004,47.832,100.18,2,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,AJ,ZZ,MF,JM,AM,FZ,AJ,MJ,JA,FZ,MZ,ZF,MA,ZF,ZZ,MF,,,,,,,,,Lower than theirs,21-30,11-20,Women,5,No,No,,"$50,000 to $60,000",Some College,,65,16,21,28,0,,0,,,3,,,,4,FL_57,FL_65
2018-11-16 07:40:38,2018-11-16 07:49:49,IP Address,96.36.47.46,100,551,True,2018-11-16 07:49:49,R_3D1qb4WEm8n6edW,,,,,42.2693939208984375,-85.56020355224609375,anonymous,EN,No,A258MR1IS96JEP,34,Male,,United States,American,,White,,None of these,Yes,,QC,,,3.898,35.706,60.008,5,ZM,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.468,2.468,60.108,1,JF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZF,MJ,AA,MJ,JJ,,,,,,,,,,,,,,,,,,1.13,1.13,1.965,1,Piece-rate (as in Round 1),1.878,48.818,60.009,3,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,AJ,ZZ,MF,JM,AM,,,,,,,,,,,,,,,,,,,,Lower than theirs,0-10,0-10,Women,3,No,No,,"$10,000 to $20,000",High School Diploma,,45,9,19,17,0,0,,,,3,,,,4,FL_57,FL_65
2018-11-16 07:40:26,2018-11-16 07:50:00,IP Address,98.67.165.59,100,574,True,2018-11-16 07:50:01,R_27V6IObLE9JcMo8,,,,,34.6204986572265625,-86.55100250244140625,anonymous,EN,No,A3E0NS3NXEZTUO,60,Female,,United States,American,,White,,None of these,Yes,CR,QO,RR,,4.828,4.828,60.033,1,ZM,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,FZ,,,,,,,,,,,,,,,,,,,,,,,,,,,12.434,56.797,60.23,8,jf,JJ,AA,fj,ZJ,jj,,JM,AJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.107,5.107,6.628,1,Piece-rate (as in Round 1),3.064,25.898,60.114,5,ZM,AZ,AZ,AA,MZ,MM,AA,JJ,JZ,AJ,MA,,,,,,,,,,,,,,,,,,,,,,,,,,Lower than theirs,21-30,21-30,Women,8,Yes,Yes,5,"$70,000 to $80,000",Some College,No,27,9,8,10,0,0,,,2,,1,,,,FL_56,FL_62
2018-11-16 07:44:28,2018-11-16 07:50:02,IP Address,75.177.98.242,100,333,True,2018-11-16 07:50:03,R_1E4hyQYvdgA4xTK,,,,,36.500701904296875,-80.61190032958984375,anonymous,EN,No,A2C84POENS2UNY,37,Female,,United States,American,,White,,None of these,Yes,CR,QC,,,1.278,17.416,60.116,6,ZM,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,FA,FM,MA,FF,AM,MA,FF,AM,MA,AZ,FF,FZ,AA,,,,,,,,,,,,,,,2.751,7.494,60.014,2,JF,,JJ,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZF,MJ,AA,MJ,JJ,AF,ZF,AF,ZM,MF,AF,JJ,MZ,FZ,,,,,,,,,1.058,1.058,1.954,1,Piece-rate (as in Round 1),3.365,4.121,60.126,3,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,AJ,ZZ,MF,JM,AM,FZ,AJ,MJ,JA,FZ,MZ,ZJ,,,,,,,,,,,,,Highers than theirs,21-30,21-30,Women,0(Not at all willing to take risks),Yes,No,,"$10,000 to $20,000",Graduate Degree,,71,22,26,23,0,0,,1,,,,2,,,FL_55,FL_63
2018-11-16 07:38:38,2018-11-16 07:50:03,IP Address,172.74.59.124,100,684,True,2018-11-16 07:50:03,R_3lJExN0HY11RVVV,,,,,35.36639404296875,-77.92209625244140625,anonymous,EN,No,"A2KGNHK94TTUHG ",29,Female,,United States,American,,White,,None of these,Yes,,qc,RR,,8.699,8.699,60.114,1,ZM,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,FA,,,,,,,,,,,,,,,,,,,,,,,,,,,1.465,1.465,60.225,1,JF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZF,MJ,AA,MJ,JJ,AF,Z,,,,,,,,,,,,,,,,5.086,5.086,7.98,1,Tournament (as in Round 2),1.733,1.733,60.234,1,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,AJ,ZZ,MF,JM,AM,F,,,,,,,,,,,,,,,,,,,Highers than theirs,11-20,81-90,Women,6,No,Yes,2,"$30,000 to $40,000",Some College,NO,47,10,20,17,0,,0,1,,,,2,,,FL_55,FL_63
2018-11-16 07:44:44,2018-11-16 07:50:11,IP Address,97.124.101.53,100,327,True,2018-11-16 07:50:12,R_zVEN5lSibOAEQW5,,,,,33.32330322265625,-111.82440185546875,anonymous,EN,No,APF1EAZT104LQ,28,Male,,United States,American,,White,,None of these,Yes,,41,RR,,1.284,51.227,60.027,6,zm,am,fj,jz,mj,fj,aj,zf,za,fa,fm,ma,ff,am,ma,ff,,,,,,,,,,,,,,,,,,,,,2.489,3.601,60.023,2,jf,jj,aa,fj,zj,jj,jj,jm,aj,mj,aa,fz,mm,am,zf,mj,aa,mj,jj,af,zf,af,zm,mf,af,,,,,,,,,,,,1.807,4.301,4.301,3,Tournament (as in Round 2),2.627,3.743,60.022,2,zm,mz,az,aa,zm,mm,aa,jj,jz,aj,ma,aj,aj,zz,mf,jm,am,fz,aj,mj,ja,fz,,,,,,,,,,,,,,,Highers than theirs,21-30,21-30,Men,6,No,No,,"$30,000 to $40,000",Some College,"
",62,16,25,21,0,,0,,2,,,,3,,FL_56,FL_64
2018-11-16 07:43:11,2018-11-16 07:50:12,IP Address,172.2.166.136,100,421,True,2018-11-16 07:50:13,R_1ONd6ixp5kY5BkJ,,,,,34.657196044921875,-86.81390380859375,anonymous,EN,No,AK9ZPW1WLYRL7,29,Male,,United States,American,,White,,None of these,Yes,CR,QC,,,1.399,1.399,60.02,1,ZM,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,FA,FM,MZ,FF,AM,MA,FF,AF,MA,AZ,FF,FZ,AA,AA,ZZ,,,,,,,,,,,,,1.535,1.535,60.123,1,JF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZF,MJ,AA,MJ,JJ,AF,ZF,AF,ZM,MF,AF,JJ,M,,,,,,,,,,1.04,1.04,1.819,1,Tournament (as in Round 2),1.326,1.875,60.019,2,ZF,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,AJ,AA,MF,JM,AM,FZ,AJ,MJ,JA,FZ,MZ,ZF,MA,ZF,ZZ,,,,,,,,,,Highers than theirs,71-80,71-80,Men,8,Yes,Yes,5,"$40,000 to $50,000",Bachelor's Degree,,73,22,26,25,0,,0,,2,,,,3,,FL_56,FL_64
2018-11-16 07:42:24,2018-11-16 07:50:15,IP Address,104.231.86.33,100,470,True,2018-11-16 07:50:15,R_pFB9WLGaCmeDA1H,,,,,41.6894989013671875,-81.34210205078125,anonymous,EN,No,A8C3WNWRBWUXO,47,Male,,United States,American,,White,,None of these,Yes,CR,QC,,,4.548,59.036,60.01,13,ZMA,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,FA,FM,MA,FF,,,,,,,,,,,,,,,,,,,,,,,,3.063,59.854,60.109,18,JF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZF,,,,,,,,,,,,,,,,,,,,,,1.767,1.767,3.855,1,Piece-rate (as in Round 1),1.073,57.397,60.108,18,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,AJ,ZZ,MF,MJ,AM,F,,,,,,,,,,,,,,,,,,,Highers than theirs,71-80,61-70,Women,2,Yes,Yes,3,"$100,000 to $200,00",Some College,NO,43,12,15,16,0,0,,,2,,1,,,,FL_56,FL_62
2018-11-16 07:43:28,2018-11-16 07:50:18,IP Address,69.119.116.110,100,410,True,2018-11-16 07:50:18,R_1Nn0oz8HM5Z0ngp,,,,,40.98779296875,-73.86299896240234375,anonymous,EN,No,A115UFR6VA6OM1,62,Female,,United States,American,,White,,None of these,Yes,,QC,,,11.57,11.57,60.11,1,ZM,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,FA,FM,MA,FF,AM,M,,,,,,,,,,,,,,,,,,,,,,2.667,2.667,60.014,1,JF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZF,MJ,AA,MJ,JJ,,,,,,,,,,,,,,,,,,1.682,1.682,3.085,1,Tournament (as in Round 2),2.138,2.138,60.013,1,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,AJ,ZZ,MF,JM,AM,FZ,AJ,MJ,JA,,,,,,,,,,,,,,,,Highers than theirs,41-50,31-40,Women,4,No,Yes,5,"$70,000 to $80,000",Bachelor's Degree,,54,14,19,21,0,,0,,,3,1,,,,FL_57,FL_62
2018-11-16 07:40:48,2018-11-16 07:50:25,IP Address,73.246.98.161,100,577,True,2018-11-16 07:50:26,R_1MMsXYB9ytuZQUs,,,,,41.9463043212890625,-87.80609893798828125,anonymous,EN,No,A133QG754CGS3I,39,Male,,United States,American,,White,,None of these,Yes,CR,QC,,,0.778,57.91,60.108,31,ZM,A3,FJ,JZ,3J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.227,56.653,60.022,61,JF,JJ,,,AA,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZF,MJ,AA,MJ,,,,,,,,,,,,,,,,,,,2.751,3.162,4.278,4,Tournament (as in Round 2),0.776,59.969,60.014,41,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,,,,,,,,,,,,,,,,,,,,,,,,,Lower than theirs,21-30,11-20,Men,5,Yes,No,,"$50,000 to $60,000",Bachelor's Degree,,30,3,15,12,0,,0,,,3,,,,4,FL_57,FL_65
2018-11-16 07:47:28,2018-11-16 07:50:30,IP Address,70.91.231.129,100,182,True,2018-11-16 07:50:31,R_D7F2YQ0VW3aEuwF,,,,,42.5189971923828125,-83.1569976806640625,anonymous,EN,No,A20HL4RSJ88TD8,49,Female,,United States,American,,White,,None of these,Yes,cr,qc,rr,qu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 07:48:03,2018-11-16 07:50:31,IP Address,76.93.229.113,100,147,True,2018-11-16 07:50:31,R_1K0YC8LyWYxzpNT,,,,,33.8148040771484375,-116.6515960693359375,anonymous,EN,No,A1WRS3267IB72X,39,Female,,United States,American,,White,,None of these,Yes,cr,qc,rr,qu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 07:41:47,2018-11-16 07:50:34,IP Address,73.60.149.64,100,526,True,2018-11-16 07:50:34,R_1iqui6KvO9Jr8UH,,,,,42.5493011474609375,-71.25579833984375,anonymous,EN,No,AEJI1P3PMRNXA,39,Female,,United States,American,,White,,None of these,Yes,CR,QC,,,2.64,13.521,60.112,5,ZM,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,FA,FM,MA,FF,AM,,,,,,,,,,,,,,,,,,,,,,,0,0,60.214,0,JF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZF,MJ,AA,MJ,JJ,AF,ZF,AF,ZM,,,,,,,,,,,,,,1.81,1.81,2.89,1,Tournament (as in Round 2),1.922,1.922,60.009,1,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,AJ,ZZ,MF,JM,AM,FZ,AJ,MJ,JA,FZ,MZ,ZF,MA,ZF,,,,,,,,,,,Highers than theirs,51-60,51-60,Women,10(very willing to take risks),Yes,Yes,2,"$80,000 to $90,000",Some College,,63,14,23,26,0,,0,1,,,,2,,,FL_55,FL_63
2018-11-16 07:41:16,2018-11-16 07:50:34,IP Address,24.127.94.39,100,558,True,2018-11-16 07:50:35,R_2wQWKjZHnCfGWFM,,,,,42.6464996337890625,-83.35540008544921875,anonymous,EN,No,AZNIEFUIVB2H0,51,Male,,United States,American,,White,,None of these,Yes,cr,qc,rr,QU,6.748,6.748,60.012,1,ZM,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,FA,FM,MA,,,,,,,,,,,,,,,,,,,,,,,,,2.423,2.423,60.008,1,JF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,F,MM,AM,ZF,MJ,AA,MJ,JJ,A,,,,,,,,,,,,,,,,,1.163,1.163,3.43,1,Piece-rate (as in Round 1),1.285,1.285,60.008,1,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,AJ,ZZ,MF,JM,AM,FZ,AJ,MJ,JA,,,,,,,,,,,,,,,,Lower than theirs,31-40,31-40,Women,6,Yes,Yes,5,"$10,000 to $20,000",Bachelor's Degree,,51,12,18,21,0,0,,1,,,,2,,,FL_55,FL_63
2018-11-16 07:42:38,2018-11-16 07:50:36,IP Address,74.137.135.146,100,477,True,2018-11-16 07:50:36,R_3nAW3LslLXxo46w,,,,,38.30780029296875,-85.73590087890625,anonymous,EN,No,A6EJ7EU0KMGPL,32,Male,,United States,American,,White,,None of these,Yes,CR,QC,,,39.387,39.573,60.009,2,ZM,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,FA,FM,MA,FF,AM,MA,FF,AM,MA,AZ,FF,FZ,AA,AA,ZZ,JZ,AF,JM,AZ,ZA,,,,,,,,0,0,60.011,0,JF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZF,MJ,AA,MJ,JJ,AF,ZF,AF,ZM,MF,AF,JJ,MZ,FZ,JZ,MA,AF,,,,,,0,0,6.117,0,Piece-rate (as in Round 1),0,0,60.015,0,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,AJ,ZZ,MF,JM,AM,FZ,AJ,MJ,JA,FZ,MZ,ZF,MA,ZF,ZZ,MF,ZF,JA,MZ,MZ,FF,,,,Highers than theirs,81-90,81-90,Men,7,No,Yes,1,"$20,000 to $30,000",Bachelor's Degree,,92,28,31,33,0,0,,1,,,,,3,,FL_55,FL_64
2018-11-16 07:43:29,2018-11-16 07:50:42,IP Address,24.123.94.218,100,432,True,2018-11-16 07:50:42,R_2AFqXLyQgLu8nUU,,,,,43.00469970703125,-87.9430999755859375,anonymous,EN,No,AWE9A4ZOP9LNU,37,Male,,United States,American,,White,,None of these,Yes,CR,QC,,,1.869,1.869,60.008,1,ZM,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,FA,FM,MA,FF,AM,MA,FF,AM,MA,AZ,FF,,,,,,,,,,,,,,,,,1.304,1.304,60.106,1,JF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZF,MJ,AA,MJ,JJ,AF,ZF,AF,ZM,,,,,,,,,,,,,,1.23,1.23,2.322,1,Piece-rate (as in Round 1),1.157,1.157,60.008,1,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,AJ,ZZ,MF,JM,AM,FZ,AJ,MJ,JA,,,,,,,,,,,,,,,,Highers than theirs,71-80,71-80,Women,6,Yes,Yes,5,"$50,000 to $60,000",Bachelor's Degree,,64,20,23,21,0,0,,,2,,,,3,,FL_56,FL_64
2018-11-16 07:48:58,2018-11-16 07:50:53,IP Address,65.26.249.23,100,114,True,2018-11-16 07:50:53,R_1rdAuJqBokm8dqr,,,,,42.9611968994140625,-87.9927978515625,anonymous,EN,No,A26U3I04KNBNLK,27,Female,,United States,American,,White,,None of these,Yes,cr,qc,rr,qu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 07:48:10,2018-11-16 07:50:55,IP Address,73.67.109.94,100,165,True,2018-11-16 07:50:55,R_2OOw5w12QLwxGJt,,,,,28.7393951416015625,-81.855499267578125,anonymous,EN,No,A18V9R4S66TXC4,25,Female,,United States,American,,Asian,,None of these,Yes,CR,qc,rr,qu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
