"gender","gender_other","residence","residence_other","nationality","nationality_other","task_comp_check1","task_comp_check2","task_comp_check3","comp_check_pr1","comp_check_pr1_do","comp_check_pr2","comp_check_pr2_do","comp_check_comp1","comp_check_comp1_do","comp_check_comp2","comp_check_comp2_do","comp_check_comp3","comp_check_comp3_do","comp_check_comp4","comp_check_comp4_do","comp_choice","pract_choice","conf_rank","better_gender_guess","perc_task_gender_pract","perc_gender_comp","risk","calc1","calc2","calc3","calc4","calc5","perc_gen_gender_pract","age","race_ethnicity","race_ethnicity_other","income","education","unclear","condition","task_score","comp_choice_do","pract_count1","pract_count2","pract_count3","pract_count4","pract_count5","pract_count6","pract_count7","pract_count8","pract_count9","pract_count10","pract_count11","pract_count12","task_comp_check_acc","pay_comp_check_acc","n_comp_wrong","total_review_count","id"
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$12|$.25|$1.20|$0",NA,NA,"$24","$0|$2|$24|$.25",NA,NA,"$0","$.25|$24|$2|$0",NA,NA,"piecerate","Yes",80,"Men","Women","Men",6,"Slower","No","Yes","Slower","Men","Women",49,"White/Caucasian",NA,"$30,000 to $40,000","Some College",NA,"control",65,"pr_first",0,0,0,1,1,1,1,2,1,0,0,1,0,0,0,8,58
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$.25|$12|$1.20",NA,NA,"$24","$24|$2|$0|$.25",NA,NA,"$0","$2|$.25|$24|$0",NA,NA,"piecerate","Yes",70,"Women","Women","Men",5,"Slower","No","Yes","Slower","Men","Women",51,"Black/African-American",NA,"$50,000 to $60,000","Some College",NA,"control",38,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,59
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$.25|$12|$0|$1.20","$14","$1.40|$14|$0|$.25","$24","$.25|$0|$24|$2",NA,NA,"$0","$.25|$0|$2|$24",NA,NA,"piecerate","Yes",30,"Men","Women","Men",6,"Slower","Yes","Yes","Slower","Women","Women",40,"White/Caucasian",NA,"Less than $10,000","Bachelor's Degree","no","control",28,"pr_first",1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,60
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$12|$.25|$1.20|$0","$14","$1.40|$.25|$0|$14","$24","$2|$0|$24|$.25",NA,NA,"$0","$24|$0|$.25|$2",NA,NA,"piecerate","Yes",50,"Women","Women","Women",7,"Faster","Yes","No","Slower","Women","Men",27,"White/Caucasian",NA,"$30,000 to $40,000","Bachelor's Degree",NA,"control",33,"tournament_first",2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,61
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$12|$1.20|$0",NA,NA,"$24","$0|$2|$24|$.25",NA,NA,"$0","$2|$24|$.25|$0",NA,NA,"tournament","No",90,"Men","Women","Men",8,"Slower","No","No","Slower","Men","Women",26,"White/Caucasian",NA,"$30,000 to $40,000","Bachelor's Degree",NA,"pract",98,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$12|$1.20|$.25|$0",NA,NA,"$24","$.25|$24|$0|$2",NA,NA,"$0","$2|$24|$0|$.25",NA,NA,"piecerate","No",50,"Women","Women","Men",5,"Slower","No","No","Slower","Men","Women",61,"White/Caucasian",NA,"$20,000 to $30,000","Some College",NA,"pract",55,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$12|$.25|$0",NA,NA,"$24","$24|$2|$0|$.25",NA,NA,"$0","$24|$2|$0|$.25",NA,NA,"piecerate","No",90,"Men","Women","Men",3,"Slower","No","No","Slower","Women","Women",42,"White/Caucasian",NA,"$30,000 to $40,000","Bachelor's Degree",NA,"pract",90,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$1.20|$12|$.25",NA,NA,"$24","$24|$2|$.25|$0",NA,NA,"$0","$2|$0|$.25|$24",NA,NA,"piecerate","No",50,"Women","Men","Men",10,"Slower","No","No","Slower","Men","Women",28,"Black/African-American",NA,"$30,000 to $40,000","Bachelor's Degree",NA,"pract",36,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$12|$.25|$0",NA,NA,"$24","$.25|$2|$24|$0",NA,NA,"$0","$0|$2|$24|$.25",NA,NA,"tournament","Yes",80,"Men","Women","Men",8,"Slower","No","Yes","Slower","Men","Women",31,"White/Caucasian",NA,"$40,000 to $50,000","Bachelor's Degree",NA,"pract",47,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$1.20|$.25|$12",NA,NA,"$24","$0|$2|$.25|$24",NA,NA,"$0","$0|$.25|$2|$24",NA,NA,"tournament","Yes",60,"Men","Women","Men",4,"Slower","No","Yes","Slower","Men","Women",32,"White/Caucasian",NA,"$10,000 to $20,000","Bachelor's Degree","no","pract",69,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$12|$1.20|$.25|$0",NA,NA,"$24","$24|$0|$.25|$2",NA,NA,"$0","$2|$0|$24|$.25",NA,NA,"piecerate","Yes",70,"Men","Women","Men",2,"Slower","No","No","Slower","Men","Women",50,"White/Caucasian",NA,"$20,000 to $30,000","Bachelor's Degree",NA,"control",69,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$0|$12|$1.20",NA,NA,"$24","$.25|$24|$2|$0",NA,NA,"$0","$.25|$0|$2|$24",NA,NA,"piecerate","No",50,"Women","Women","Men",3,"Slower","No","No","Slower","Women","Women",47,"White/Caucasian",NA,"$100,000 to $200,00","Graduate Degree","no","pract",49,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$1.20|$.25|$12",NA,NA,"$24","$0|$2|$24|$.25",NA,NA,"$0","$24|$2|$.25|$0",NA,NA,"tournament","Yes",80,"Men","Women","Men",7,"Slower","No","No","Slower","Women","Women",29,"White/Caucasian",NA,"$50,000 to $60,000","Bachelor's Degree",NA,"pract",121,"pr_first",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$12|$1.20|$0",NA,NA,"$24","$2|$0|$.25|$24",NA,NA,"$24","$0|$.25|$2|$24","$0","$2|$.25|$28|$0","piecerate","No",50,"Men","Women","Men",3,"Slower","No","No","Slower","Men","Women",42,"White/Caucasian",NA,"$40,000 to $50,000","Graduate Degree","n/a","pract",65,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,71
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$12|$1.20|$0|$.25",NA,NA,"$24","$2|$0|$.25|$24",NA,NA,"$0","$0|$.25|$2|$24",NA,NA,"piecerate","Yes",50,"Women","Women","Men",0,"Slower","No","Yes","Slower","Men","Women",46,"White/Caucasian",NA,"$30,000 to $40,000","Bachelor's Degree","No","pract",78,"tournament_first",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,72
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$0|$12|$.25",NA,NA,"$24","$.25|$0|$24|$2",NA,NA,"$0","$24|$2|$.25|$0",NA,NA,"piecerate","Yes",60,"Men","Women","Men",4,"Slower","No","Yes","Slower","Women","Women",34,"White/Caucasian",NA,"$10,000 to $20,000","Some College","Nope, was crystal clear, thank you!","control",56,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$1.20|$.25|$0|$12","$14","$1.40|$14|$0|$.25","$24","$24|$2|$0|$.25",NA,NA,"$0","$2|$24|$.25|$0",NA,NA,"piecerate","No",50,"Men","Women","Men",8,"Slower","No","Yes","Faster","Women","Women",60,"White/Caucasian",NA,"$40,000 to $50,000","Some College",NA,"pract",37,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,74
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$12|$.25|$1.20",NA,NA,"$24","$.25|$24|$0|$2",NA,NA,"$24","$24|$0|$.25|$2","$0","$.25|$0|$2|$28","piecerate","Yes",10,"Women","Women","Men",6,"Faster","No","No","Faster","Women","Men",31,"White/Caucasian",NA,"$20,000 to $30,000","High School Diploma",NA,"control",19,"pr_first",1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,75
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$0|$.25|$12|$1.20","$14","$0|$1.40|$.25|$14","$24","$0|$2|$24|$.25",NA,NA,"$2","$0|$.25|$2|$24","$0","$28|$0|$.25|$2","piecerate","Yes",50,"Women","Women","Men",7,"Slower","No","No","Slower","Men","Women",26,"White/Caucasian",NA,"$40,000 to $50,000","Bachelor's Degree",NA,"pract",38,"tournament_first",1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,76
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$1.20|$.25|$12|$0","$14","$.25|$0|$1.40|$14","$24","$2|$24|$.25|$0",NA,NA,"$0","$.25|$2|$24|$0",NA,NA,"tournament","Yes",60,"Men","Men","Men",7,"Slower","No","No","Slower","Men","Women",30,"East Asian",NA,"$20,000 to $30,000","Some College",NA,"control",74,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,77
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$.25|$0|$12",NA,NA,"$24","$0|$.25|$24|$2",NA,NA,"$0","$2|$24|$0|$.25",NA,NA,"piecerate","Yes",40,"Men","Women","Men",1,"Faster","No","Yes","Faster","Men","Women",40,"White/Caucasian",NA,"$30,000 to $40,000","Some College",NA,"control",45,"tournament_first",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,78
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$12|$1.20|$.25",NA,NA,"$24","$.25|$2|$24|$0",NA,NA,"$0","$0|$.25|$2|$24",NA,NA,"piecerate","Yes",20,"Men","Women","Men",2,"Slower","Yes","Yes","Slower","Women","Women",41,"Hispanic/Latino",NA,"$40,000 to $50,000","Some College",NA,"control",36,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$0|$12|$.25",NA,NA,"$24","$0|$24|$2|$.25",NA,NA,"$0","$0|$2|$.25|$24",NA,NA,"piecerate","Yes",70,"Women","Women","Men",9,"Slower","Yes","Yes","Slower","Men","Women",32,"White/Caucasian",NA,"$100,000 to $200,00","Some College",NA,"control",47,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$0|$1.20|$12",NA,NA,"$24","$2|$0|$.25|$24",NA,NA,"$0","$2|$0|$.25|$24",NA,NA,"piecerate","Yes",40,"Men","Women","Men",2,"Faster","No","Yes","Faster","Women","Women",37,"White/Caucasian",NA,"$40,000 to $50,000","Some College","no","pract",52,"pr_first",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,81
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$0|$.25|$12",NA,NA,"$24","$2|$.25|$24|$0",NA,NA,"$0","$0|$24|$.25|$2",NA,NA,"piecerate","Yes",20,"Men","Women","Men",2,"Slower","No","Yes","Slower","Men","Women",20,"White/Caucasian",NA,"$10,000 to $20,000","Some College",NA,"control",42,"tournament_first",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,82
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$12|$.25|$0",NA,NA,"$24","$2|$.25|$24|$0",NA,NA,"$0","$24|$.25|$2|$0",NA,NA,"piecerate","Yes",30,"Women","Women","Men",3,"Slower","No","Yes","Slower","Men","Women",43,"White/Caucasian",NA,"Less than $10,000","High School Diploma","No","pract",67,"tournament_first",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,83
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$12|$.25|$0",NA,NA,"$24","$2|$.25|$0|$24",NA,NA,"$0","$24|$.25|$0|$2",NA,NA,"piecerate","No",40,"Women","Men","Men",3,"Slower","No","Yes","Slower","Men","Women",36,"Black/African-American",NA,"$30,000 to $40,000","Bachelor's Degree",NA,"pract",29,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$.25|$1.20|$0|$12","$14","$1.40|$.25|$14|$0","$24","$24|$.25|$2|$0",NA,NA,"$0","$2|$.25|$0|$24",NA,NA,"piecerate","Yes",50,"Men","Women","Men",1,"Slower","No","No","Slower","Women","Women",49,"White/Caucasian",NA,"$50,000 to $60,000","Bachelor's Degree",NA,"pract",63,"tournament_first",0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,85
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$.25|$0|$12",NA,NA,"$24","$.25|$2|$0|$24",NA,NA,"$0","$24|$2|$.25|$0",NA,NA,"tournament","No",80,"Men","Women","Men",8,"Slower","No","No","Slower","Men","Women",35,"White/Caucasian",NA,"$90,000 to $100,000","Bachelor's Degree",NA,"control",77,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$12|$1.20|$0",NA,NA,"$24","$2|$0|$.25|$24",NA,NA,"$0","$24|$.25|$0|$2",NA,NA,"tournament","No",20,"Women","Men","Men",5,"Slower","No","Yes","Slower","Men","Women",34,"White/Caucasian",NA,"$40,000 to $50,000","Vocational Training",NA,"pract",19,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
"Woman",NA,"United States",NA,"American",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,88
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$12|$1.20|$.25",NA,NA,"$24","$0|$2|$24|$.25",NA,NA,"$0","$24|$0|$2|$.25",NA,NA,"piecerate","No",90,"Women","Men","Women",2,"Slower","No","Yes","Slower","Men","Men",49,"White/Caucasian",NA,"$50,000 to $60,000","High School Diploma",NA,"pract",84,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$0|$12|$1.20|$.25","$14","$0|$14|$.25|$1.40","$24","$24|$.25|$2|$0",NA,NA,"$24","$.25|$24|$0|$2","$0","$0|$2|$.25|$28","piecerate","Yes",50,"Men","Women","Men",3,"Slower","No","No","Slower","Women","Women",48,"White/Caucasian",NA,"$50,000 to $60,000","High School Diploma",NA,"control",71,"tournament_first",0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,90
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$0|$12|$.25",NA,NA,"$24","$2|$.25|$24|$0",NA,NA,"$0","$.25|$24|$0|$2",NA,NA,"piecerate","No",10,"Men","Women","Men",3,"Slower","No","No","Slower","Men","Women",24,"White/Caucasian",NA,"$30,000 to $40,000","Bachelor's Degree",NA,"control",61,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$.25|$12|$1.20",NA,NA,"$24","$24|$.25|$0|$2",NA,NA,"$0","$0|$24|$2|$.25",NA,NA,"tournament","Yes",80,"Women","Women","Men",10,"Slower","No","Yes","Slower","Women","Women",19,"Hispanic/Latino",NA,"Over $200,000","Some College","no","pract",44,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$0|$12|$1.20",NA,NA,"$24","$.25|$24|$2|$0",NA,NA,"$0","$2|$.25|$0|$24",NA,NA,"tournament","Yes",60,"Women","Women","Men",6,"Slower","No","Yes","Faster","Men","Women",33,"East Asian",NA,"$100,000 to $200,00","Graduate Degree",NA,"pract",67,"pr_first",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,93
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$0|$1.20|$.25|$12","$14","$0|$14|$.25|$1.40","$24","$2|$.25|$24|$0",NA,NA,"$0","$2|$0|$24|$.25",NA,NA,"piecerate","No",40,"Women","Women","Men",3,"Slower","No","No","Slower","Men","Women",29,"White/Caucasian",NA,"$40,000 to $50,000","Graduate Degree","Nope","pract",51,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,94
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$1.20|$12|$0|$.25","$14","$0|$1.40|$14|$.25","$0","$0|$24|$2|$.25","$28","$0|$28|$.25|$2","$0","$0|$.25|$2|$24",NA,NA,"piecerate","Yes",30,"Men","Women","Men",5,"Slower","No","No","Slower","Men","Women",62,"White/Caucasian",NA,"$20,000 to $30,000","High School Diploma","na","control",37,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,95
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$12|$.25|$1.20",NA,NA,"$24","$24|$0|$2|$.25",NA,NA,"$0","$2|$0|$.25|$24",NA,NA,"piecerate","No",50,"Women","Women","Men",8,"Slower","No","Yes","Slower","Men","Women",39,"White/Caucasian",NA,"$60,000 to $70,000","Some College","no","control",24,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$1.20|$.25|$12",NA,NA,"$24","$.25|$2|$0|$24",NA,NA,"$0","$24|$.25|$2|$0",NA,NA,"piecerate","Yes",80,"Women","Women","Men",7,"Slower","No","Yes","Slower","Men","Women",29,"East Asian",NA,"$60,000 to $70,000","Graduate Degree",NA,"control",55,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$12|$1.20|$.25|$0",NA,NA,"$24","$0|$.25|$24|$2",NA,NA,"$0","$0|$.25|$24|$2",NA,NA,"piecerate","Yes",60,"Men","Women","Men",3,"Slower","No","No","Slower","Men","Women",38,"White/Caucasian",NA,"$60,000 to $70,000","Some College","no","pract",50,"pr_first",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,98
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$1.20|$12|$.25|$0","$14","$.25|$1.40|$14|$0","$24","$24|$2|$0|$.25",NA,NA,"$0","$2|$0|$.25|$24",NA,NA,"piecerate","Yes",60,"Men","Women","Men",3,"Slower","No","Yes","Slower","Men","Women",31,"Black/African-American",NA,"$40,000 to $50,000","Bachelor's Degree","Nope.","control",89,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,99
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$12|$.25|$1.20|$0",NA,NA,"$24","$.25|$0|$24|$2",NA,NA,"$0","$2|$.25|$24|$0",NA,NA,"piecerate","Yes",60,"Men","Women","Men",3,"Slower","No","No","Slower","Women","Women",65,"East Asian",NA,"$20,000 to $30,000","Some College",NA,"pract",46,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$0|$.25|$12",NA,NA,"$24","$0|$2|$.25|$24",NA,NA,"$2","$2|$.25|$0|$24","$0","$28|$2|$.25|$0","piecerate","Yes",60,"Women","Women","Men",5,"Slower","No","Yes","Slower","Men","Women",63,"Black/African-American",NA,"$50,000 to $60,000","Bachelor's Degree","no","pract",44,"pr_first",1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,101
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$.25|$1.20|$12",NA,NA,"$24","$.25|$2|$24|$0",NA,NA,"$0","$0|$.25|$2|$24",NA,NA,"piecerate","Yes",50,"Women","Women","Men",7,"Faster","No","No","Faster","Women","Women",67,"White/Caucasian",NA,"$50,000 to $60,000","Graduate Degree","timing","pract",21,"pr_first",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,102
"Man",NA,"United States",NA,"American",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,103
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$0|$.25|$1.20|$12","$14","$.25|$1.40|$14|$0","$2","$0|$2|$.25|$24","$28","$28|$.25|$0|$2","$24","$24|$0|$2|$.25","$0","$28|$2|$.25|$0","piecerate","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",NA,"pr_first",1,0,0,0,1,0,0,0,0,0,0,0,0,3,3,2,104
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$12|$1.20|$.25",NA,NA,"$24","$2|$24|$0|$.25",NA,NA,"$0","$.25|$0|$24|$2",NA,NA,"piecerate","No",70,"Women","Women","Men",6,"Slower","No","No","Slower","Men","Women",34,"White/Caucasian",NA,"$50,000 to $60,000","Some College",NA,"control",41,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$.25|$1.20|$12",NA,NA,"$24","$2|$0|$24|$.25",NA,NA,"$24","$2|$0|$24|$.25","$0","$.25|$2|$0|$28","tournament","Yes",90,"Men","Women","Men",9,"Slower","No","Yes","Slower","Women","Men",27,"East Asian",NA,"$60,000 to $70,000","Graduate Degree",NA,"pract",101,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,106
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$12|$.25|$0|$1.20","$14","$14|$.25|$0|$1.40","$2","$24|$.25|$2|$0","$28","$0|$28|$2|$.25","$24","$0|$.25|$24|$2","$0","$2|$28|$.25|$0","tournament","No",30,"Men","Men","Men",0,"Slower","No","No","Slower","Women","Women",20,"White/Caucasian",NA,"$70,000 to $80,000","High School Diploma",NA,"control",41,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,107
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$.25|$1.20|$0|$12","$14","$1.40|$14|$0|$.25","$0","$0|$24|$2|$.25","$28","$.25|$2|$28|$0","$24","$0|$24|$2|$.25","$0","$0|$.25|$2|$28","piecerate","No",70,"Men","Women","Men",7,"Slower","No","Yes","Slower","Men","Women",37,"White/Caucasian",NA,"$10,000 to $20,000","Less than a high school degree",NA,"pract",41,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,108
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$.25|$0|$1.20|$12","$14","$14|$.25|$0|$1.40","$2","$24|$.25|$0|$2","$28","$28|$0|$2|$.25","$2","$24|$0|$.25|$2","$0","$.25|$0|$28|$2","piecerate","Yes",30,"Women","Women","Men",3,"Slower","No","Yes","Slower","Women","Women",43,"White/Caucasian",NA,"Less than $10,000","High School Diploma","The tournament instructions were difficult to understand at first.","pract",35,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,109
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$.25|$12|$0",NA,NA,"$24","$2|$0|$.25|$24",NA,NA,"$2","$0|$2|$.25|$24","$0","$28|$0|$2|$.25","piecerate","Yes",40,"Women","Men","Men",4,"Slower","No","Yes","Slower","Men","Women",30,"White/Caucasian",NA,"Less than $10,000","Bachelor's Degree",NA,"pract",54,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,110
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$.25|$12|$0",NA,NA,"$24","$.25|$2|$24|$0",NA,NA,"$0","$.25|$0|$2|$24",NA,NA,"piecerate","No",40,"Women","Men","Men",7,"Faster","No","Yes","Faster","Men","Women",51,"White/Caucasian",NA,"Less than $10,000","Bachelor's Degree","no","control",31,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$12|$.25|$1.20",NA,NA,"$24","$.25|$24|$2|$0",NA,NA,"$0","$2|$.25|$24|$0",NA,NA,"piecerate","No",40,"Women","Women","Men",7,"Slower","No","Yes","Slower","Men","Women",31,"White/Caucasian",NA,"$10,000 to $20,000","High School Diploma","no. thank you very much for letting me participate.","pract",27,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$12|$.25|$1.20",NA,NA,"$24","$2|$24|$.25|$0",NA,NA,"$0","$.25|$0|$24|$2",NA,NA,"tournament","Yes",30,"Women","Women","Men",7,"Slower","No","No","Slower","Men","Women",26,"Hispanic/Latino",NA,"$100,000 to $200,00","High School Diploma",NA,"control",73,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$0|$12|$.25",NA,NA,"$24","$.25|$2|$24|$0",NA,NA,"$0","$2|$24|$0|$.25",NA,NA,"piecerate","No",30,"Women","Women","Men",7,"Slower","No","Yes","Slower","Men","Women",24,"Black/African-American",NA,"$30,000 to $40,000","Bachelor's Degree","No","pract",36,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$12|$1.20|$0",NA,NA,"$24","$2|$24|$0|$.25",NA,NA,"$0","$.25|$0|$2|$24",NA,NA,"piecerate","Yes",60,"Men","Women","Men",3,"Slower","No","Yes","Slower","Women","Women",41,"White/Caucasian",NA,"$50,000 to $60,000","Some College",NA,"control",55,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$12|$1.20|$0",NA,NA,"$2","$.25|$2|$0|$24","$28","$.25|$0|$28|$2","$0","$24|$.25|$0|$2",NA,NA,"tournament","Yes",90,"Men","Men","Men",9,"Slower","No","No","Slower","Men","Men",32,"White/Caucasian",NA,"$70,000 to $80,000","Bachelor's Degree","No","pract",50,"tournament_first",2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,116
