"","Gender","Residence","Nationality","MTurkID","task_comp_check1","task_comp_check2","task_comp_check3","timing_ctrl1a_Page.Submit","timing_ctrl1b_Page.Submit","timing_ctrl2a_Page.Submit","timing_ctrl2b_Page.Submit","timing_ctrl3a_Page.Submit","timing_ctrl3b_Page.Submit","timing_ctrl4a_Page.Submit","timing_ctrl4b_Page.Submit","timing_ctrl5a_Page.Submit","timing_ctrl5b_Page.Submit","prep_timing1a_Page.Submit","prep_timing1b_Page.Submit","prep_timing2a_Page.Submit","prep_timing2b_Page.Submit","prep_timing3a_Page.Submit","prep_timing3b_Page.Submit","prep_timing4a_Page.Submit","prep_timing4b_Page.Submit","prep_timing5a_Page.Submit","prep_timing5b_Page.Submit","prep_timing6a_Page.Submit","prep_timing6b_Page.Submit","prep_timing7a_Page.Submit","prep_timing7b_Page.Submit","prep_timing8a_Page.Submit","prep_timing8b_Page.Submit","prep.timing9a_Page.Submit","prep.timing9b_Page.Submit","prep.timing10a_Page.Submit","prep.timing10b_Page.Submit","prep_timing11_Page.Submit","prep.tming11b_Page.Submit","prep.timing12a_Page.Submit","prep.timing12b_Page.Submit","Comp_check_PR1","comp_check_PR2","Comp_check_comp1","Comp_check_comp2","Comp_check_comp3","Comp_check_comp4","choice_tourn_first2","choice_PR_first2","extra_prep1","extra.prep2","extraprep3","extraprep4","extraprep5","conf_rank","gender_perform","task_gender_prep","gender_compete","risk","preparedness","gen_gender_prep","fatigue_1","fatigue_2","fab_1","fab_2","fab_3","fab_4","fab_5","fab_6","interest","Age","Race.ethnicity","Race.ethnicity_7_TEXT","ownincome","education","unclear","Condition","score_before_task","unlimited_prep_score","taskscore.x","task_comp_check_acc","pay_comp_check_acc","n_comp_wrong","extra_prep_count","comp_choice","total_time","time_qs","perf_fixed","extraprep_count_time","perf_extra","fab","fati","bonus_assn","bonus_qs","percent_rank","conf_accuracy","taskscore.y","PR_pay","taskscore","difference_score","W_L","tourn_payment","combined_pay","total_bonus"
"33","Male","United States","American","A19OGZ29TCTFTA","48","","",14.074,3.208,19.004,1.648,14.989,1.666,14.055,0.948,15.5305,1.849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$24 ","$0 ","Piece-rate (where you will earn $.10 for every problem solved correctly)","","Yes","No","","","",0.7,"Men","Men","Men",10,"No","Men",4,5,6,6,2,1,7,7,7,32,"White/Caucasian","","Less than $10,000","Some College","I loved the survey, Enjoyed the games a lot I hope to see more of these!","Control",4,31,37,0,4,4,1,"Piece-rate",86.9715,77.6525,0.0515115418048356,120,0.258333333333333,4.83333333333333,4.5,4,0,0.309268292682927,"incorrect",37,3.7,NA,NA,NA,NA,3.7,3.7
"34","Male","United States","American","AOB6ZJTDB416G","48","","",15.423,1.731,15.636,1.191,18.075,2.837,15.384,1.005,16.1295,1.622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$1.20 ","$14 ","$24 ","","$24 ","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","No","","","","",0.4,"Men","Women","Men",4,"No","Women",3,3,5,5,4,3,3,3,3,22,"White/Caucasian","","$80,000 to $90,000","Some College","","Control",3,NA,38,0,5,5,0,"Piece-rate",89.0335,80.6475,0.0371989212312843,0,NA,3.83333333333333,3,1,0.1,0.325853658536585,"incorrect",38,3.8,NA,NA,NA,NA,3.8,3.9
"35","Male","United States","American","A2YE7NBCK14VAQ","48","","",23.815,4.198,19.816,2.342,19.745,3.56,18.143,2.418,20.37975,1.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$0 ","","","Piece-rate (where you will earn $.10 for every problem solved correctly)","No","","","","",0.7,"Men","Women","Men",4,"No","Women",3,3,6,7,6,6,6,3,5,39,"White/Caucasian","","$30,000 to $40,000","High School Diploma","no","Control",4,NA,51,0,3,3,0,"Piece-rate",116.17675,101.89875,0.0392546522896503,0,NA,5.66666666666667,3,3,0.1,0.594146341463415,"incorrect",51,5.1,NA,NA,NA,NA,5.1,5.2
"36","Female","United States","American","AR7YEMFWN8L83","48","","",17.545,2.157,16.272,1.269,15.641,1.216,13.944,1.216,15.8505,1.095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$1.20 ","$14 ","$24 ","","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","","No","","","","",0.5,"Men","Women","Men",4,"No","Women",4,4,5,5,5,4,5,5,3,48,"White/Caucasian","","$30,000 to $40,000","Some College","","Control",5,NA,41,0,4,4,0,"Piece-rate",86.2055,79.2525,0.0630894924450333,0,NA,4.83333333333333,4,3,0.1,0.389268292682927,"incorrect",41,4.1,NA,NA,NA,NA,4.1,4.2
"37","Female","United States","American","A1XZG02BR0CZMS","48","","",25.149,4.056,18.538,1.608,21.806,2.091,24.346,2.025,22.45975,1.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$0 ","","","Piece-rate (where you will earn $.10 for every problem solved correctly)","No","","","","",0,"Women","Women","Men",3,"No","Women",3,3,5,5,5,4,3,5,6,63,"White/Caucasian","","$30,000 to $40,000","Graduate Degree","","Control",5,NA,37,0,3,3,0,"Piece-rate",123.62375,112.29875,0.0445240930998787,0,NA,4.5,3,2,0.1,0.309268292682927,"correct",37,3.7,NA,NA,NA,NA,3.7,3.8
"38","Female","United States","American","A2DDAYRKS39EHX","48","","",18.301,2.125,13.847,2.791,16.465,1.339,15.123,1.55,15.934,1.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$1.20 ","$14 ","$24 ","","$0 ","","","Piece-rate (where you will earn $.10 for every problem solved correctly)","Yes","No","","","",0.1,"Men","Men","Men",10,"Yes","Women",5,5,2,6,2,3,3,7,5,23,"White/Caucasian","","$10,000 to $20,000","Bachelor's Degree","","Control",2,42,35,0,4,4,1,"Piece-rate",89.163,79.67,0.0251035521526296,120,0.35,3.83333333333333,5,1,0.1,0.264390243902439,"correct",35,3.5,NA,NA,NA,NA,3.5,3.6
"39","Male","United States","American","A4IH4CO046EV3","48","","",12.177,5.442,9.97,1.286,10.377,0.904,10.042,0.966,10.6415,1.502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$0 ","","","Tournament (where you will earn $.20 for every problem solved correctly only if you win)","No","","","","",0.9,"Women","Women","Men",9,"No","Women",1,1,5,6,4,5,5,2,6,40,"White/Caucasian","","$30,000 to $40,000","Some College","no","Control",4,NA,80,0,3,3,0,"Tournament",63.3075,53.2075,0.075177371611145,0,NA,4.5,1,4,0.1,0.921951219512196,"correct",NA,NA,80,-23,"win",16,16,16.1
"40","Female","United States","American","A22GVUGZ3FI2CY","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.687,1.293,12.173,1.036,21.239,6.635,12.729,1.213,13.029,1.441,14.533,1.186,24.852,6.611,19.511,1.74,11.486,1.395,10.16,1.058,24.815,1.345,17.727,0.789,"$1.20 ","$14 ","$24 ","","$2 ","$0 ","Piece-rate (where you will earn $.10 for every problem solved correctly)","","No","","","","",0.5,"Women","Women","Women",5,"No","Women",1,1,3,5,4,4,5,5,3,31,"White/Caucasian","","$40,000 to $50,000","Bachelor's Degree","","Prepare",52,NA,53,0,5,5,0,"Piece-rate",218.683,192.941,0.269512441627233,0,NA,4.33333333333333,1,1,0,0.635121951219512,"correct",53,5.3,NA,NA,NA,NA,5.3,5.3
"41","Male","United States","American","A38G96U9JZU3CW","48","","",19.489,6.618,15.139,1.491,16.876,1.545,14.41,3.54,16.4785,1.194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","","No","","","","",0.3,"Women","Women","Men",4,"No","Women",2,3,6,3,2,2,3,2,7,28,"White/Caucasian","","$30,000 to $40,000","Some College","","Control",4,NA,34,0,3,3,0,"Piece-rate",96.7805,82.3925,0.0485481081409109,0,NA,3,2.5,3,0.1,0.248780487804878,"incorrect",34,3.4,NA,NA,NA,NA,3.4,3.5
"42","Male","United States","American","A3S4ZDSPYCDH3D","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.44,1.323,9.638,1.133,11.696,1.15,15.901,1.787,11.901,1.26,15.313,5.485,22.451,0.764,22.075,1.018,15.603,0.915,16.776,1.44,15.794,1.304,30.574,2.524,"$12 ","","$2 ","$28 ","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","","No","","","","",0.5,"Women","Women","Men",3,"No","Women",5,5,3,3,3,2,3,2,6,26,"Hispanic/Latino","","$20,000 to $30,000","Bachelor's Degree","","Prepare",52,NA,38,0,4,4,0,"Piece-rate",216.265,196.162,0.265087019912113,0,NA,2.66666666666667,5,1,0,0.325853658536585,"incorrect",38,3.8,NA,NA,NA,NA,3.8,3.8
"43","Female","United States","American","A34GCR8HT5VWLO","48","","",19.35,6.06,15.638,1.336,15.222,1.675,21.942,1.408,18.038,1.701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","","No","","","","",0.7,"Women","Women","Men",4,"No","Women",1,1,4,1,4,1,2,2,6,34,"White/Caucasian","","$10,000 to $20,000","Bachelor's Degree","","Control",5,NA,57,0,3,3,0,"Piece-rate",102.37,90.19,0.0554385186827808,0,NA,2.33333333333333,1,4,0.1,0.705365853658537,"correct",57,5.7,NA,NA,NA,NA,5.7,5.8
"44","Female","United States","American","A3KF9DXMEZBAPG","48","","",16.711,6.48,14.415,1.241,17.826,5.452,15.325,1.692,16.06925,2.246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$1.20 ","$14 ","$24 ","","$2 ","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","No","","","","",0.5,"Women","Women","Women",6,"Yes","Women",1,1,4,4,4,4,4,4,4,31,"White/Caucasian","","Less than $10,000","High School Diploma","","Control",2,NA,27,0,5,5,0,"Piece-rate",97.45725,80.34625,0.0248922631734524,0,NA,4,1,4,0,0.129756097560976,"incorrect",27,2.7,NA,NA,NA,NA,2.7,2.7
"45","Female","United States","American","A1U4N969U478EA","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.808,1.012,7.072,0.623,8.137,4.79,9.06,0.856,8.326,1.189,11.908,1.084,10.851,0.975,11.099,0.615,10.918,1.159,7.404,1.019,8.546,1.369,13.537,1.402,"$1.20 ","$14 ","$24 ","","$0 ","","Tournament (where you will earn $.20 for every problem solved correctly only if you win)","","No","","","","",0.8,"Women","Women","Men",6,"No","Women",1,1,1,1,2,3,1,1,5,22,"East Asian","","$30,000 to $40,000","Bachelor's Degree","Nothing was unclear. Thanks.","Prepare",57,NA,89,0,4,4,0,"Tournament",129.759,113.666,0.501469216828251,0,NA,1.5,1,2,0.1,0.954146341463415,"correct",NA,NA,89,6,"win",17.8,17.8,17.9
"46","Male","United States","American","A3P35II1RN3FYV","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.817,1.413,9.739,2.213,11.297,2.346,10.606,1.366,10.499,2.313,12.576,4.206,14.321,2.02,17.193,3.643,14.681,4.558,11.565,1.918,12.103,6.335,20.151,2.78,"$12 ","","$24 ","","$0 ","","Tournament (where you will earn $.20 for every problem solved correctly only if you win)","","No","","","","",0.9,"Men","Women","Men",3,"No","Women",5,5,3,2,3,3,2,2,6,38,"East Asian","","$60,000 to $70,000","Bachelor's Degree","","Prepare",55,NA,66,0,3,3,0,"Tournament",189.659,154.548,0.355876491446023,0,NA,2.5,5,2,0.1,0.817560975609756,"incorrect",NA,NA,66,-24,"win",13.2,13.2,13.3
"47","Female","United States","American","A3SSEX4P7D7NI7","48","","",20.817,3.06,19.106,1.334,15.668,1.081,14.33,1.646,17.48025,1.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$0 ","","","Piece-rate (where you will earn $.10 for every problem solved correctly)","No","","","","",0.1,"Women","Women","Men",8,"No","Women",2,2,2,2,2,2,2,2,6,26,"Middle Eastern","","$20,000 to $30,000","Graduate Degree","No","Control",4,NA,45,0,3,3,0,"Piece-rate",96.03425,87.40125,0.0457659358418787,0,NA,2,2,2,0.1,0.484878048780488,"correct",45,4.5,NA,NA,NA,NA,4.5,4.6
"48","Male","United States","American","A2QCDKTLMY4P48","48","","",23.194,14.471,16.699,1.953,17.529,2.086,15.489,1.301,18.22775,1.624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","","No","","","","",0.9,"Women","Women","Men",2,"No","Men",2,2,6,5,6,4,3,3,6,50,"White/Caucasian","","$50,000 to $60,000","Bachelor's Degree","no","Control",4,NA,79,0,3,3,0,"Piece-rate",112.57375,91.13875,0.0438891250977219,0,NA,4.5,2,1,0,0.915121951219513,"correct",79,7.9,NA,NA,NA,NA,7.9,7.9
"49","Female","United States","American","A9R0MKYRHWFVO","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.543,7.917,8.345,2.026,13.557,5.012,10.634,2.142,10.214,2.484,15.432,3.545,12.201,2.046,13.943,1.734,11.936,1.841,10.203,3.451,14.19,1.801,18.783,1.993,"$12 ","","$24 ","","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","","No","","","","",0.8,"Men","Women","Men",5,"No","Women",1,1,3,5,5,5,5,5,6,42,"White/Caucasian","","$30,000 to $40,000","Bachelor's Degree","","Prepare",57,NA,75,0,3,3,0,"Piece-rate",183.973,147.981,0.385184584507471,0,NA,4.66666666666667,1,1,0.1,0.894634146341464,"correct",75,7.5,NA,NA,NA,NA,7.5,7.6
"50","Female","United States","American","A1DA6S5V66LLDW","48","","",11.974,2.093,15.677,2.372,15.115,0.94,11.584,1.963,13.5875,1.557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","","Yes","No","","","",0.2,"Men","Women","Men",5,"No","Women",6,6,4,5,4,3,5,5,3,21,"White/Caucasian","","Less than $10,000","Some College","","Control",2,29,39,0,3,3,1,"Piece-rate",76.8625,67.9375,0.0294388224471021,120,0.241666666666667,4.33333333333333,6,1,0.1,0.343414634146341,"correct",39,3.9,NA,NA,NA,NA,3.9,4
"51","Male","United States","American","A3IMB1JAMHP1KK","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.503,2.724,14.015,3.329,14.565,2.537,18.623,8.018,15.573,2.913,15.32,3.801,16.968,2.965,16.601,3.775,14.401,2.612,13.534,3.798,19.213,3.992,20.794,3.676,"$12 ","","$24 ","","$0 ","","","Piece-rate (where you will earn $.10 for every problem solved correctly)","No","","","","",0.3,"Women","Women","Men",4,"No","Women",3,3,3,2,2,2,2,3,6,35,"White/Caucasian","","$40,000 to $50,000","High School Diploma","everything was clear","Prepare",57,NA,44,0,3,3,0,"Piece-rate",235.25,191.11,0.298257548009,0,NA,2.33333333333333,3,2,0.1,0.460487804878049,"correct",44,4.4,NA,NA,NA,NA,4.4,4.5
"52","Female","United States","American","AY10TBUJPFTY6","48","","",16.737,2.65,14.2,1.664,12.377,1.23,9.538,1.119,13.213,10.583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$2 ","$0 ","Piece-rate (where you will earn $.10 for every problem solved correctly)","","No","","","","",0.2,"Women","Women","Men",5,"No","Women",2,2,4,4,4,4,3,3,7,39,"White/Caucasian","","Less than $10,000","Bachelor's Degree","no","Control",5,NA,43,0,4,4,0,"Piece-rate",83.311,66.065,0.0756830394308635,0,NA,3.66666666666667,2,1,0,0.433170731707317,"correct",43,4.3,NA,NA,NA,NA,4.3,4.3
"53","Male","United States","American","A2EXM21XS6NZV5","48","","",13.01,2.836,13.444,15.674,16.366,1.596,14.25,1.914,14.2675,1.186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","","No","","","","",0.7,"Men","Women","Men",10,"No","Women",4,4,1,1,2,2,1,3,6,42,"East Asian","","$100,000 to $200,00","Graduate Degree","","Control",3,NA,101,0,3,3,0,"Piece-rate",94.5435,71.3375,0.0420536183634133,0,NA,1.66666666666667,4,3,0.1,0.982439024390244,"correct",101,10.1,NA,NA,NA,NA,10.1,10.2
"54","Female","United States","American","A23VM3SZWYATBO","48","","",26.146,2.349,21.182,1.467,17.097,1.656,60.762,1.414,31.29675,1.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","","No","","","","",0.5,"Women","Women","Men",0,"No","Women",5,5,4,4,4,4,3,3,5,53,"White/Caucasian","","$10,000 to $20,000","Vocational Training","","Control",5,NA,26,0,3,3,0,"Piece-rate",164.82875,156.48375,0.0319521995095337,0,NA,3.66666666666667,5,2,0.1,0.115121951219512,"incorrect",26,2.6,NA,NA,NA,NA,2.6,2.7
"55","Female","United States","American","A1GWYEIX5S6JU4","48","","",17.259,5.016,16.495,2.346,19.81,1.652,14.422,1.476,16.9965,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$0.25 ","$0 ","Piece-rate (where you will earn $.10 for every problem solved correctly)","","No","","","","",0.5,"Men","Men","Men",7,"No","Women",2,1,4,4,2,3,4,3,7,46,"White/Caucasian","","$20,000 to $30,000","Vocational Training","no","Control",4,NA,49,0,4,4,0,"Piece-rate",98.3725,84.9825,0.0470685141058453,0,NA,3.33333333333333,1.5,3,0.1,0.561951219512195,"correct",49,4.9,NA,NA,NA,NA,4.9,5
"56","Male","United States","American","A5IVXEND57C2R","48","","",18.09,2.6,25.5,1.451,17.045,2.301,13.223,2.006,18.4645,1.586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$0 ","","","Tournament (where you will earn $.20 for every problem solved correctly only if you win)","No","","","","",0.5,"Women","Women","Men",3,"No","Women",3,3,7,5,3,4,3,5,5,34,"White/Caucasian","","$60,000 to $70,000","Some College","","Control",5,NA,60,0,3,3,0,"Tournament",102.2665,92.3225,0.0541579788242303,0,NA,4.5,3,4,0.1,0.739512195121952,"correct",NA,NA,60,37,"win",12,12,12.1
"57","Female","United States","American","AITP2LUW8GPB","48","","",13.467,1.838,2.929,0.877,1.794,0.815,1.209,0.675,4.84975,0.938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$24 ","$0 ","","Tournament (where you will earn $.20 for every problem solved correctly only if you win)","Yes","No","","","",0.5,"Women","Men","Men",8,"No","Women",3,4,4,4,2,3,5,6,4,37,"East Asian","","Over $200,000","Graduate Degree","","Control",0,31,43,0,4,4,1,"Tournament",29.39175,24.24875,0,120,0.258333333333333,4,3.5,4,0,0.433170731707317,"incorrect",NA,NA,NA,NA,NA,NA,0,0
"58","Female","United States","American","A73UBWHFPAT7E","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.57,3.679,7.306,1.296,10.304,2.137,13.994,1.063,11.159,1.31,16.453,1.423,14.46,1.141,18.17,1.022,14.782,1.69,9.076,0.945,11.386,1.254,15.715,0.832,"$12 ","","$24 ","","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","","No","","","","",0.7,"Women","Women","Men",7,"No","Women",4,5,2,2,3,3,2,3,5,24,"White/Caucasian","","$10,000 to $20,000","Some College","","Prepare",57,NA,53,0,3,3,0,"Piece-rate",172.167,154.375,0.369230769230769,0,NA,2.5,4.5,3,0.1,0.635121951219512,"incorrect",53,5.3,NA,NA,NA,NA,5.3,5.4
"59","Female","United States","American","A2ERGXIMVCBGPY","48","","",18.148,2.482,17.474,1.396,17.354,2.309,16.025,1.597,17.25025,15.563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","","No","","","","",0.4,"Women","Women","Men",3,"No","Women",1,1,1,1,1,1,1,3,6,41,"White/Caucasian","","$10,000 to $20,000","Graduate Degree","","Control",5,NA,46,0,3,3,0,"Piece-rate",109.59825,86.25125,0.0579701743452993,0,NA,1.33333333333333,1,2,0.1,0.501463414634146,"correct",46,4.6,NA,NA,NA,NA,4.6,4.7
"60","Male","United States","American","A3VUZ4TYVH2EZS","48","","",20.692,4.369,18.841,1.712,19.226,1.921,19.242,1.896,19.50025,1.174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$0 ","","","Piece-rate (where you will earn $.10 for every problem solved correctly)","No","","","","",0.8,"Women","Women","Men",6,"No","Women",3,3,3,3,3,3,3,3,6,36,"White/Caucasian","","$70,000 to $80,000","Bachelor's Degree","no","Control",4,NA,43,0,3,3,0,"Piece-rate",108.57325,97.50125,0.0410251150626274,0,NA,3,3,4,0,0.433170731707317,"incorrect",43,4.3,NA,NA,NA,NA,4.3,4.3
"61","Male","United States","American","A2CF2BD4Q0ZDJN","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.598,1.374,13.67,1.305,13.145,1.662,1.794,1.445,11.376,1.292,16.849,1.377,13.289,1.49,14.651,3.757,16.213,1.413,17.284,3.781,17.163,2.295,1.799,0.982,"$1.20 ","$14 ","$24 ","","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","","No","","","","",0.7,"Women","Women","Men",3,"No","Women",3,3,3,3,3,3,3,2,5,57,"White/Caucasian","","$60,000 to $70,000","Bachelor's Degree","","Prepare",42,NA,57,0,4,4,0,"Piece-rate",161.004,138.831,0.302526092875511,0,NA,2.83333333333333,3,3,0.1,0.705365853658537,"correct",57,5.7,NA,NA,NA,NA,5.7,5.8
"62","Female","United States","American","AM4RUMMB8CE8L","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.354,4.543,14.582,2.182,22.753,2.496,16.47,2.671,14.594,2.248,18.023,2.613,24.469,2.436,18.392,2.492,14.062,3.102,15.135,4.703,30.825,3.755,53.746,6.258,"$12 ","","$24 ","","$0 ","","","Piece-rate (where you will earn $.10 for every problem solved correctly)","No","","","","",0.6,"Men","Women","Men",0,"No","Women",2,2,7,7,7,3,7,4,6,30,"East Asian","","$10,000 to $20,000","High School Diploma","","Prepare",57,NA,61,0,3,3,0,"Piece-rate",293.904,254.405,0.224052200231914,0,NA,5.83333333333333,2,3,0.1,0.758048780487805,"correct",61,6.1,NA,NA,NA,NA,6.1,6.2
"63","Female","United States","American","A27O2IILV3S5YS","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.921,1.368,13.582,3.164,22.154,3.492,22.372,2.33,15.726,2.663,13.136,1.531,15.99,3.545,18.009,1.866,17.559,1.447,12.08,1.544,18.721,3.464,18.112,1.9,"$12 ","","$24 ","","$24 ","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","No","","","","",0.6,"Women","Men","Men",7,"No","Men",7,7,6,5,5,3,5,3,7,32,"White/Caucasian","","$80,000 to $90,000","Bachelor's Degree","No","Prepare",56,NA,43,0,4,4,0,"Piece-rate",226.676,198.362,0.282312136397092,0,NA,4.5,7,3,0.1,0.433170731707317,"incorrect",43,4.3,NA,NA,NA,NA,4.3,4.4
"64","Female","United States","American","A3RQN5RZD1N2KP","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.578,4.041,14.877,5.699,14.633,12.169,16.095,4.132,12.056,4.238,15.189,4.664,15.738,4.479,18.144,4.76,15.437,4.301,10.381,3.518,12.665,4.561,15.998,5.247,"$12 ","","$24 ","","$0 ","","","Piece-rate (where you will earn $.10 for every problem solved correctly)","No","","","","",0.6,"Men","Women","Men",0,"No","Women",5,5,5,4,5,5,6,2,5,46,"White/Caucasian","","$20,000 to $30,000","Bachelor's Degree","","Prepare",56,NA,51,0,3,3,0,"Piece-rate",232.6,170.791,0.327886129831197,0,NA,4.5,5,1,0.1,0.594146341463415,"incorrect",51,5.1,NA,NA,NA,NA,5.1,5.2
"65","Male","United States","American","A3BC7TL7ELB2HY","48","","",17.152,3.377,12.595,1.298,13.647,1.351,11.758,1.021,13.788,1.599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$0 ","","","Tournament (where you will earn $.20 for every problem solved correctly only if you win)","Yes","No","","","",0.8,"Men","Women","Men",7,"No","Women",1,1,4,4,3,4,5,5,7,25,"White/Caucasian","","$40,000 to $50,000","Bachelor's Degree","","Control",4,53,55,0,3,3,1,"Tournament",77.586,68.94,0.058021467943139,120,0.441666666666667,4.16666666666667,1,4,0,0.669268292682927,"incorrect",NA,NA,55,-30,"win",11,11,11
"66","Female","United States","American","A7PSBREEW9GMY","48","","",19.334,2.474,16.461,1.641,17.059,1.065,13.733,1.881,16.64675,2.129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$0 ","","","Piece-rate (where you will earn $.10 for every problem solved correctly)","Yes","No","","","",0.8,"Women","Men","Women",6,"No","Men",2,2,3,2,2,3,3,5,7,31,"White/Caucasian","","$40,000 to $50,000","High School Diploma","no","Control",3,58,79,0,3,3,1,"Piece-rate",92.42375,83.23375,0.0360430714704071,120,0.483333333333333,3,2,2,0,0.915121951219513,"correct",79,7.9,NA,NA,NA,NA,7.9,7.9
