"gender","residence","residence_other","nationality","nationality_other","task_comp_check1","task_comp_check2","task_comp_check3","timing_ctrl1q","timing_ctrl1a","timing_ctrl2q","timing_ctrl2a","timing_ctrl3q","timing_ctrl3a","timing_ctrl4q","timing_ctrl4a","timing_ctrl5q","timing_ctrl5a","timing_prep1q","timing_prep1a","timing_prep2q","timing_prep2a","timing_prep3q","timing_prep3a","timing_prep4q","timing_prep4a","timing_prep5q","timing_prep5a","timing_prep6q","timing_prep6a","timing_prep7q","timing_prep7a","timing_prep8q","timing_prep8a","timing_prep9q","timing_prep9a","timing_prep10q","timing_prep10a","timing_prep11q","timing_prep11a","timing_prep12q","timing_prep12a","comp_check_pr1","comp_check_pr1_do","comp_check_pr2","comp_check_pr2_do","comp_check_comp1","comp_check_comp1_do","comp_check_comp2","comp_check_comp2_do","comp_check_comp3","comp_check_comp3_do","comp_check_comp4","comp_check_comp4_do","comp_choice","conf_rank","better_gender_guess","perc_task_gender_pract","perc_gender_comp","risk","preparedness","perc_gen_gender_pract","fatigue_1","fatigue_2","fab_1","fab_2","fab_3","fab_4","fab_5","fab_6","fab_do","interest","age","race_ethnicity","race_ethnicity_other","income","education","unclear","Gender...1274","condition","score_before_task","unlimited_prep_score","task_score","comp_choice_do","bonus_task","task_comp_check_acc","pay_comp_check_acc","n_comp_wrong","extra_prep_count","pract_choice","practice_nonempty","fati","fab"
"Woman","United States",NA,"American",NA,"48",NA,NA,20.212,3.99,12.295,2.225,15.877,2.397,10.894,1.767,NA,1.533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12","$12|$1.20|$.25|$0",NA,NA,"$24","$.25|$2|$0|$24",NA,NA,"$0","$2|$24|$0|$.25",NA,NA,"piecerate",80,"Women","Women","Men",0,"No","Women",5,5,6,5,5,4,6,6,"Being a top scholar of math requires a special aptitude that just can’t be taught.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|People who are successful in math are very different from ordinary people.|With the right amount of effort and dedication, anyone can become a top scholar in math.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.",5,52,"Black/African-American",NA,"$50,000 to $60,000","Bachelor's Degree",NA,1,"control",5,NA,61,"pr_first",6.1,0,0,0,0,"No",0,5,5.33333333333333
"Woman","United States",NA,"American",NA,"48",NA,NA,22.351,2.471,19.978,1.898,18.536,1.917,15.758,1.914,NA,1.369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$1.20","$0|$12|$.25|$1.20","$14","$.25|$1.40|$14|$0","$24","$24|$2|$0|$.25",NA,NA,"$0","$2|$.25|$24|$0",NA,NA,"piecerate",50,"Men","Women","Men",4,"No","Women",2,2,5,5,3,5,5,2,"With the right amount of effort and dedication, anyone can become a top scholar in math.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|People who are successful in math are very different from ordinary people.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|Being a top scholar of math requires a special aptitude that just can’t be taught.",5,41,"White/Caucasian",NA,"Less than $10,000","Bachelor's Degree",NA,1,"control",5,NA,53,"tournament_first",5.3,0,1,1,0,"No",0,2,4.16666666666667
"Woman","United States",NA,"American",NA,"48",NA,NA,35.885,2.254,26.047,1.567,18.292,1.433,19.523,1.421,NA,1.617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$1.20","$1.20|$0|$12|$.25","$14","$.25|$14|$0|$1.40","$24","$0|$24|$2|$.25",NA,NA,"$0","$2|$0|$24|$.25",NA,NA,"piecerate",50,"Women","Women","Men",3,"Yes","Women",5,5,5,5,5,5,5,3,"People who are successful in math are very different from ordinary people.|Being a top scholar of math requires a special aptitude that just can’t be taught.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|With the right amount of effort and dedication, anyone can become a top scholar in math.",5,33,"White/Caucasian",NA,"Less than $10,000","Bachelor's Degree",NA,1,"control",5,NA,48,"tournament_first",4.8,0,1,1,0,"No",0,5,4.66666666666667
"Man","United States",NA,"American",NA,"48",NA,NA,20.679,1.393,23.625,0.729,17.296,0.672,16.976,0.738,NA,1.234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12","$1.20|$.25|$12|$0",NA,NA,"$24","$2|$0|$24|$.25",NA,NA,"$0","$.25|$0|$24|$2",NA,NA,"tournament",30,"Women","Women","Men",5,"No","Women",2,2,2,2,2,2,2,3,"Being a top scholar of math requires a special aptitude that just can’t be taught.|People who are successful in math are very different from ordinary people.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|With the right amount of effort and dedication, anyone can become a top scholar in math.",6,53,"White/Caucasian",NA,"$50,000 to $60,000","Vocational Training",NA,0,"control",5,NA,60,"pr_first",0,0,0,0,0,"No",0,2,2.16666666666667
"Man","United States",NA,"American",NA,"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.162,4.557,9.439,2.635,9.905,1.222,15.657,1.875,10.372,1.904,10.589,1.488,14.379,1.031,11.062,1.406,14.537,4.304,10.59,2.822,16.927,1.672,17.119,2.139,"$12","$0|$.25|$12|$1.20",NA,NA,"$24","$.25|$24|$0|$2",NA,NA,"$0","$.25|$0|$24|$2",NA,NA,"piecerate",80,"Men","Women","Men",4,"No","Women",3,3,6,6,4,4,5,5,"Being a top scholar of math requires a special aptitude that just can’t be taught.|People who are successful in math are very different from ordinary people.|With the right amount of effort and dedication, anyone can become a top scholar in math.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.",6,27,"White/Caucasian",NA,"$50,000 to $60,000","Bachelor's Degree","Nothing unclear, good study!!",0,"pract",57,NA,86,"tournament_first",8.6,0,0,0,0,"No",0,3,5
"Man","United States",NA,"American",NA,"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.374,0.875,10.77,0.779,11.827,1.434,15.04,0.856,13.248,1.05,16.143,2.731,23.939,1.087,16.187,0.685,29.769,0.567,13.866,0.654,15.984,1.078,33.773,3.669,"$12","$.25|$0|$12|$1.20",NA,NA,"$24","$0|$24|$.25|$2",NA,NA,"$24","$0|$24|$2|$.25","$0","$.25|$2|$28|$0","piecerate",60,"Men","Men","Men",6,"Yes","Men",5,5,5,4,4,4,6,5,"People who are successful in math are very different from ordinary people.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|With the right amount of effort and dedication, anyone can become a top scholar in math.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|Being a top scholar of math requires a special aptitude that just can’t be taught.",7,34,"White/Caucasian",NA,"$30,000 to $40,000","Vocational Training",NA,0,"pract",54,NA,47,"tournament_first",4.7,0,1,1,0,"No",0,5,4.66666666666667
"Woman","United States",NA,"American",NA,"48",NA,NA,25.204,6.109,21.758,6.371,25.084,3.27,20.363,4.106,NA,3.218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12","$0|$.25|$1.20|$12",NA,NA,"$24","$0|$24|$2|$.25",NA,NA,"$0","$0|$24|$.25|$2",NA,NA,"piecerate",50,"Men","Women","Men",0,"No","Women",2,2,2,2,3,2,2,2,"Being a top scholar of math requires a special aptitude that just can’t be taught.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|With the right amount of effort and dedication, anyone can become a top scholar in math.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|People who are successful in math are very different from ordinary people.",2,60,"White/Caucasian",NA,"$20,000 to $30,000","Graduate Degree",NA,1,"control",4,NA,52,"tournament_first",5.2,0,0,0,0,"No",0,2,2.16666666666667
"Woman","United States",NA,"American",NA,"36","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.434,2.086,11.342,1.086,11.675,1.278,19.538,1.285,12.579,1.412,12.386,1.485,16.645,1.305,20.627,2.847,13.153,1.753,12.366,2.138,18.631,3.22,16.361,1.549,"$1.20","$12|$0|$1.20|$.25","$14","$.25|$14|$1.40|$0","$24","$24|$2|$0|$.25",NA,NA,"$0","$24|$.25|$2|$0",NA,NA,"tournament",70,"Women","Women","Men",5,"No","Women",3,3,5,4,5,4,5,4,"With the right amount of effort and dedication, anyone can become a top scholar in math.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|Being a top scholar of math requires a special aptitude that just can’t be taught.|People who are successful in math are very different from ordinary people.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.",7,19,"White/Caucasian",NA,"Less than $10,000","Some College","no",1,"pract",55,NA,54,"tournament_first",0,1,1,2,0,"No",0,3,4.5
"Man","United States",NA,"American",NA,"48",NA,NA,14.074,3.208,19.004,1.648,14.989,1.666,14.055,0.948,NA,1.849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12","$1.20|$0|$.25|$12",NA,NA,"$24","$.25|$2|$24|$0",NA,NA,"$24","$24|$.25|$2|$0","$0","$.25|$2|$28|$0","piecerate",70,"Men","Men","Men",10,"No","Men",4,5,6,6,2,1,7,7,"Being a top scholar of math requires a special aptitude that just can’t be taught.|People who are successful in math are very different from ordinary people.|With the right amount of effort and dedication, anyone can become a top scholar in math.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.",7,32,"White/Caucasian",NA,"Less than $10,000","Some College","I loved the survey, Enjoyed the games a lot I hope to see more of these!",0,"control",4,31,37,"tournament_first",3.7,0,1,1,1,"Yes",31,4.5,4.83333333333333
"Man","United States",NA,"American",NA,"48",NA,NA,15.423,1.731,15.636,1.191,18.075,2.837,15.384,1.005,NA,1.622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$1.20","$12|$0|$1.20|$.25","$14","$1.40|$0|$14|$.25","$24","$24|$2|$.25|$0",NA,NA,"$24","$2|$24|$0|$.25","$0","$.25|$0|$2|$28","piecerate",40,"Men","Women","Men",4,"No","Women",3,3,5,5,4,3,3,3,"With the right amount of effort and dedication, anyone can become a top scholar in math.|Being a top scholar of math requires a special aptitude that just can’t be taught.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|People who are successful in math are very different from ordinary people.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.",3,22,"White/Caucasian",NA,"$80,000 to $90,000","Some College",NA,0,"control",3,NA,38,"pr_first",3.8,0,2,2,0,"No",0,3,3.83333333333333
"Man","United States",NA,"American",NA,"48",NA,NA,23.815,4.198,19.816,2.342,19.745,3.56,18.143,2.418,NA,1.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12","$0|$12|$.25|$1.20",NA,NA,"$24","$2|$.25|$24|$0",NA,NA,"$0","$.25|$0|$24|$2",NA,NA,"piecerate",70,"Men","Women","Men",4,"No","Women",3,3,6,7,6,6,6,3,"If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|Being a top scholar of math requires a special aptitude that just can’t be taught.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|With the right amount of effort and dedication, anyone can become a top scholar in math.|People who are successful in math are very different from ordinary people.",5,39,"White/Caucasian",NA,"$30,000 to $40,000","High School Diploma","no",0,"control",4,NA,51,"pr_first",5.1,0,0,0,0,"No",0,3,5.66666666666667
"Woman","United States",NA,"American",NA,"48",NA,NA,17.545,2.157,16.272,1.269,15.641,1.216,13.944,1.216,NA,1.095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$1.20","$12|$0|$.25|$1.20","$14","$0|$.25|$14|$1.40","$24","$0|$2|$.25|$24",NA,NA,"$0","$0|$.25|$24|$2",NA,NA,"piecerate",50,"Men","Women","Men",4,"No","Women",4,4,5,5,5,4,5,5,"If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|With the right amount of effort and dedication, anyone can become a top scholar in math.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|People who are successful in math are very different from ordinary people.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|Being a top scholar of math requires a special aptitude that just can’t be taught.",3,48,"White/Caucasian",NA,"$30,000 to $40,000","Some College",NA,1,"control",5,NA,41,"tournament_first",4.1,0,1,1,0,"No",0,4,4.83333333333333
"Woman","United States",NA,"American",NA,"48",NA,NA,25.149,4.056,18.538,1.608,21.806,2.091,24.346,2.025,NA,1.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12","$0|$12|$1.20|$.25",NA,NA,"$24","$.25|$24|$0|$2",NA,NA,"$0","$2|$0|$.25|$24",NA,NA,"piecerate",0,"Women","Women","Men",3,"No","Women",3,3,5,5,5,4,3,5,"To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|With the right amount of effort and dedication, anyone can become a top scholar in math.|Being a top scholar of math requires a special aptitude that just can’t be taught.|People who are successful in math are very different from ordinary people.",6,63,"White/Caucasian",NA,"$30,000 to $40,000","Graduate Degree",NA,1,"control",5,NA,37,"pr_first",3.7,0,0,0,0,"No",0,3,4.5
"Woman","United States",NA,"American",NA,"48",NA,NA,18.301,2.125,13.847,2.791,16.465,1.339,15.123,1.55,NA,1.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$1.20","$1.20|$12|$0|$.25","$14","$0|$14|$1.40|$.25","$24","$0|$2|$24|$.25",NA,NA,"$0","$0|$.25|$24|$2",NA,NA,"piecerate",10,"Men","Men","Men",10,"Yes","Women",5,5,2,6,2,3,3,7,"To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|With the right amount of effort and dedication, anyone can become a top scholar in math.|People who are successful in math are very different from ordinary people.|Being a top scholar of math requires a special aptitude that just can’t be taught.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.",5,23,"White/Caucasian",NA,"$10,000 to $20,000","Bachelor's Degree",NA,1,"control",2,42,35,"pr_first",3.5,0,1,1,1,"Yes",42,5,3.83333333333333
"Man","United States",NA,"American",NA,"48",NA,NA,12.177,5.442,9.97,1.286,10.377,0.904,10.042,0.966,NA,1.502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12","$1.20|$12|$.25|$0",NA,NA,"$24","$24|$0|$2|$.25",NA,NA,"$0","$2|$24|$.25|$0",NA,NA,"tournament",90,"Women","Women","Men",9,"No","Women",1,1,5,6,4,5,5,2,"People who are successful in math are very different from ordinary people.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|With the right amount of effort and dedication, anyone can become a top scholar in math.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|Being a top scholar of math requires a special aptitude that just can’t be taught.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.",6,40,"White/Caucasian",NA,"$30,000 to $40,000","Some College","no",0,"control",4,NA,80,"pr_first",16,0,0,0,0,"No",0,1,4.5
"Woman","United States",NA,"American",NA,"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.687,1.293,12.173,1.036,21.239,6.635,12.729,1.213,13.029,1.441,14.533,1.186,24.852,6.611,19.511,1.74,11.486,1.395,10.16,1.058,24.815,1.345,17.727,0.789,"$1.20","$1.20|$12|$0|$.25","$14","$0|$14|$1.40|$.25","$24","$.25|$0|$24|$2",NA,NA,"$2","$.25|$0|$2|$24","$0","$0|$2|$.25|$28","piecerate",50,"Women","Women","Women",5,"No","Women",1,1,3,5,4,4,5,5,"To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|Being a top scholar of math requires a special aptitude that just can’t be taught.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|People who are successful in math are very different from ordinary people.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|With the right amount of effort and dedication, anyone can become a top scholar in math.",3,31,"White/Caucasian",NA,"$40,000 to $50,000","Bachelor's Degree",NA,1,"pract",52,NA,53,"tournament_first",5.3,0,2,2,0,"No",0,1,4.33333333333333
"Man","United States",NA,"American",NA,"48",NA,NA,19.489,6.618,15.139,1.491,16.876,1.545,14.41,3.54,NA,1.194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12","$0|$1.20|$12|$.25",NA,NA,"$24","$.25|$0|$2|$24",NA,NA,"$0","$24|$2|$.25|$0",NA,NA,"piecerate",30,"Women","Women","Men",4,"No","Women",2,3,6,3,2,2,3,2,"With the right amount of effort and dedication, anyone can become a top scholar in math.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|Being a top scholar of math requires a special aptitude that just can’t be taught.|People who are successful in math are very different from ordinary people.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.",7,28,"White/Caucasian",NA,"$30,000 to $40,000","Some College",NA,0,"control",4,NA,34,"tournament_first",3.4,0,0,0,0,"No",0,2.5,3
"Man","United States",NA,"American",NA,"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.44,1.323,9.638,1.133,11.696,1.15,15.901,1.787,11.901,1.26,15.313,5.485,22.451,0.764,22.075,1.018,15.603,0.915,16.776,1.44,15.794,1.304,30.574,2.524,"$12","$1.20|$12|$0|$.25",NA,NA,"$2","$24|$.25|$0|$2","$28","$28|$0|$2|$.25","$0","$24|$.25|$0|$2",NA,NA,"piecerate",50,"Women","Women","Men",3,"No","Women",5,5,3,3,3,2,3,2,"With the right amount of effort and dedication, anyone can become a top scholar in math.|People who are successful in math are very different from ordinary people.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|Being a top scholar of math requires a special aptitude that just can’t be taught.",6,26,"Hispanic/Latino",NA,"$20,000 to $30,000","Bachelor's Degree",NA,0,"pract",52,NA,38,"tournament_first",3.8,0,1,1,0,"No",0,5,2.66666666666667
